gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes
0,-0.43991649313097614,1,0,0.6771328748826912,1,0,0.23392476710445778,3472.05,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-1.4976677070686424,117.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,1,1.2879383306831464,0,0,-0.49560411596847015,3210.35,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.16080569909714826,207.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,-1.4960059100684764,19.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,0.3106496014024181,1,0,0.53304822713436,3132.75,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.43991649313097614,0,1,-1.2774445836787656,1,1,-0.1582593249347472,60.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.9924020376385531,1,1,0.7241548821534641,649.65,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,2.273158691738958,1,0,-1.2774445836787656,1,1,-1.4594463760648215,20.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,2.273158691738958,1,0,0.06632741908223598,1,0,-0.018668376920792765,2106.3,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,-0.43991649313097614,1,0,-1.2774445836787656,0,0,-0.9891578250178088,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,-0.43991649313097614,0,0,0.26992923768238775,0,1,-0.46569176996548,2011.4,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,2.273158691738958,1,0,1.0436161483629645,1,1,1.3539759452164248,6205.5,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
1,-0.43991649313097614,1,1,0.5142514200025698,1,0,-1.5142856770703037,903.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1,2.273158691738958,0,0,-1.0738427650786138,1,1,0.677624566148813,503.6,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,0.43281069256250915,1,1,0.8604222361670865,3882.3,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1,-0.43991649313097614,1,1,0.35136996512244845,1,1,-1.4876969250676457,879.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1145631287986442,1,1,0.32864719611392706,383.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,1.6137012404433893,0,1,-0.11837619693076015,4390.25,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-1.4893587220678117,68.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-0.9516816739185228,1,0,-0.3310862129520241,452.8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,2.273158691738958,1,0,1.6137012404433893,1,1,0.28876406810994004,5329.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,1,0,0.025607055362205634,1,1,-0.4424266119631542,1758.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,0,1.6137012404433893,1,0,0.5214156481331973,5737.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,-0.43991649313097614,1,0,-0.4223169455581282,1,1,-0.3510277769540174,1152.7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,1.5322605130033284,1,1,1.4869197052297147,7674.55,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True
1,-0.43991649313097614,1,1,-0.46303730927815856,1,0,1.3174164112127704,2157.95,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.7073594915983407,1,0,0.682609957149311,1219.85,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,2.273158691738958,1,0,-0.13727439951791576,1,1,0.4831943171293762,2414.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,-0.7073594915983407,1,0,0.39013368512007346,1155.6,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,2.273158691738958,1,1,1.5729808767233588,1,1,1.3406815692150957,7548.1,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1,2.273158691738958,0,0,1.6137012404433893,1,0,-1.3082228490497045,1809.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,-0.43991649313097614,1,0,-0.5444780367182193,1,1,0.7341256641544608,1564.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4993295040688086,19.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.36354493311741554,75.7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-0.6385186579827569,84.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,2.273158691738958,1,1,-0.8702409464784621,1,1,0.4433111891253892,864.85,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,-1.5109620830699715,228.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,0,1.5322605130033284,1,1,1.5201556452330371,7752.05,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,2.273158691738958,1,0,-0.5037576729981889,1,0,0.8654076271675846,1951.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.38159658183809786,1,1,-1.477726143066649,470.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,2.273158691738958,0,0,0.6771328748826912,1,0,0.5513279941361872,4060.9,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,1,1,-1.1552834925186746,1,1,1.1030445981913404,384.5,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.015113308357824713,1,1,1.4420511862252297,3432.9,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.43991649313097614,0,1,-1.2367242199587352,1,1,-0.31446824295036285,108.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,2.273158691738958,1,0,1.4915401492832983,0,0,-0.2729233179462098,3952.65,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,-1.0738427650786138,1,1,0.5230774451333633,463.05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,1,1,-0.3408762181180675,1,1,-1.4976677070686424,494.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.015113308357824713,1,1,1.3057838322116073,3416.85,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
0,-0.43991649313097614,0,0,-0.21871512695797646,1,0,-0.3958962959585028,1498.65,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,2.273158691738958,1,0,-0.21871512695797646,1,1,1.3140928172124378,2867.75,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,1.0436161483629645,1,0,0.5280628361338618,4807.35,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.21896859410296257,71.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,1,-0.5851984004382496,1,1,-1.3331498040521963,471.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,-0.43991649313097614,1,1,0.5956921474426305,1,1,-1.4444902030633266,1041.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-0.43991649313097614,1,1,1.5322605130033284,1,1,1.5101848632320405,7689.8,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,0.8188773111629334,1132.35,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,0.14776814652229667,1,0,-0.45572098796448335,1815.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,1.4100994218432374,1,1,-1.4943441130683104,1311.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.9109613101984924,1,1,-1.491020519067978,199.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,2.273158691738958,0,0,-0.5444780367182193,1,1,0.749081837155956,1637.3,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,1.5729808767233588,1,0,-1.4926823160681442,1326.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,0.8188773111629334,6376.55,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
0,-0.43991649313097614,1,1,0.6364125111626608,1,0,-1.4876969250676457,935.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4860351280674797,20.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-0.5851984004382496,1,0,0.6144762801425001,1611.15,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4677553610656522,20.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,2.273158691738958,1,0,1.4100994218432374,1,0,1.2675625012077867,6989.7,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,1,1,1.4915401492832983,0,0,-0.8528904710041867,2779.5,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
